2024-12-16 13:08:42,812 - Training started for model: eff_b1
2024-12-16 13:27:15,516 - Epoch 89/100, Train Loss: 0.0205, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 3.4765, Test Acc: 0.3810, Test F1: 0.3787
2024-12-16 13:27:28,618 - Epoch 90/100, Train Loss: 0.0153, Train Acc: 0.9797, Train F1: 0.9928 Test Loss: 3.3002, Test Acc: 0.3929, Test F1: 0.3769
2024-12-16 13:27:41,359 - Epoch 91/100, Train Loss: 0.0144, Train Acc: 0.9789, Train F1: 0.9919 Test Loss: 3.3520, Test Acc: 0.3929, Test F1: 0.3877
2024-12-16 13:27:54,111 - Epoch 92/100, Train Loss: 0.0175, Train Acc: 0.9762, Train F1: 0.9894 Test Loss: 3.2698, Test Acc: 0.3988, Test F1: 0.3867
2024-12-16 13:28:06,925 - Epoch 93/100, Train Loss: 0.0148, Train Acc: 0.9797, Train F1: 0.9926 Test Loss: 3.4251, Test Acc: 0.3690, Test F1: 0.3769
2024-12-16 13:28:19,560 - Epoch 94/100, Train Loss: 0.0185, Train Acc: 0.9771, Train F1: 0.9901 Test Loss: 3.2944, Test Acc: 0.4048, Test F1: 0.3934
2024-12-16 13:28:30,902 - Epoch 95/100, Train Loss: 0.0156, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 3.4543, Test Acc: 0.3750, Test F1: 0.3729
2024-12-16 13:28:41,381 - Epoch 96/100, Train Loss: 0.0159, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 3.4022, Test Acc: 0.4107, Test F1: 0.4191
2024-12-16 13:28:54,164 - Epoch 97/100, Train Loss: 0.0132, Train Acc: 0.9789, Train F1: 0.9918 Test Loss: 3.3802, Test Acc: 0.3929, Test F1: 0.3915
2024-12-16 13:29:05,377 - Epoch 98/100, Train Loss: 0.0156, Train Acc: 0.9797, Train F1: 0.9929 Test Loss: 3.4525, Test Acc: 0.4286, Test F1: 0.4377
2024-12-16 13:29:18,238 - Epoch 99/100, Train Loss: 0.0165, Train Acc: 0.9789, Train F1: 0.9919 Test Loss: 3.3504, Test Acc: 0.3690, Test F1: 0.3804
2024-12-16 13:29:28,573 - Epoch 100/100, Train Loss: 0.0239, Train Acc: 0.9797, Train F1: 0.9928 Test Loss: 3.3621, Test Acc: 0.3988, Test F1: 0.3953
2024-12-16 13:29:28,624 - Training ended.
Total time: 0:20:45.815006
2024-12-16 13:29:28,625 - 最好的一次：Epoch 71/100, Train Loss: 0.0196, Train Acc: 0.9771, Train F1: 0.9902 Test Loss: 3.1142, Test Acc: 0.4286, Test F1: 0.4216
